Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20
4.153105731565090331e+00,-9.453460039460695796e+00,5.710467195955574482e+01,1.211462745118199846e+00,-2.326526560667571797e+00,6.022932309754552627e+00,7.334730972339688293e+00,8.447868645164028578e+00,9.773055831320183628e+00,1.087057144941586984e+01,1.207088164923738027e+01,1.341839074988276792e+01,1.456099066281049481e+01,1.584528782304279382e+01,1.700446251376973450e+01,1.826237049394538658e+01,1.936527587483185542e+01,2.058287148513797149e+01,2.185547945427862615e+01,2.306629615101790520e+01
6.382953535539698464e+00,1.026379564846999948e+01,-8.436087310419500795e+01,4.983802093181048942e-01,-1.044403556800379773e+00,2.580506918492547541e+00,2.909349268335508665e+00,3.576860609280160030e+00,3.903892610904152516e+00,4.445299843204747248e+00,5.060606900573533018e+00,5.427434306023811494e+00,6.048690891570577932e+00,6.512924187023444667e+00,6.942250773873501757e+00,7.388305320183576441e+00,8.010614930078684637e+00,8.571725297397481569e+00,9.012076238335346545e+00,9.550906838667630794e+00
5.264890337047134494e-02,-2.866592137468149559e+00,7.532063635656062672e+01,7.919427902058917557e-01,-1.597277888300769444e+00,3.988659713957562136e+00,4.827661692728188569e+00,5.613723517250806871e+00,6.270181834571515012e+00,7.059441400754990603e+00,7.905117970377265380e+00,8.628651563337060182e+00,9.564823168076422633e+00,1.021705958148600857e+01,1.109529509630805677e+01,1.184801298136842895e+01,1.266236552198026288e+01,1.345629927226686640e+01,1.432587760942446842e+01,1.512858329598655338e+01
1.246402178947496253e+01,-1.091832390480923465e+01,-7.782506409636528133e+01,3.111483475678412103e-01,-6.201148375944853797e-01,1.474447637295686730e+00,1.919951187387646252e+00,2.086258960659680195e+00,2.412764191178850659e+00,2.790069848160711796e+00,3.102615744351353566e+00,3.417678992657815051e+00,3.705537925647264696e+00,4.052216045495768526e+00,4.425687093856095267e+00,4.593489482150529213e+00,5.004559650678615412e+00,5.381353052136075732e+00,5.687186340203795432e+00,5.837144314466243600e+00
4.789146304871586324e+00,8.814302998034149184e+00,-7.065595591555131172e+00,3.108721838745401866e-01,-5.392526609554162409e-01,1.527282208503598859e+00,1.881927424885502464e+00,2.236101627945605852e+00,2.480909883108894043e+00,2.806768881783478609e+00,3.057523151553630303e+00,3.363127109958648386e+00,3.712346874374945482e+00,4.002885739482468175e+00,4.420902701746737939e+00,4.623021197811149285e+00,4.995873819248994430e+00,5.350886363792310974e+00,5.501774920848409245e+00,5.893097500150542345e+00
4.759883433487916982e+00,-9.589445167463528819e+00,9.166969813559660452e+01,3.899063784453073445e-01,-7.704794102710769144e-01,1.855658315880017284e+00,2.381144289425447536e+00,2.826903557983329041e+00,3.037988980524207960e+00,3.435574361358133544e+00,3.896846812463705234e+00,4.307238767572810545e+00,4.765183612908567845e+00,5.102441690397704122e+00,5.550404415481427378e+00,5.915840251797133575e+00,6.293572169269483041e+00,6.721977206826570850e+00,6.934234802592852631e+00,7.372198307868909062e+00
2.091705905821519451e+01,7.419833398901419796e-01,-7.603114018848590661e+01,4.091509335170581130e-01,-7.686320311782516290e-01,2.094394245157384926e+00,2.446783054298716564e+00,2.780224003485202822e+00,3.325566018842750715e+00,3.602413742595552471e+00,4.184173321020707270e+00,4.560782225229765174e+00,5.000265172494498422e+00,5.290908639206896247e+00,5.819251753604129718e+00,6.102305904470049391e+00,6.552829045701431987e+00,6.913080263695551508e+00,7.300814360137186654e+00,7.831823935153683358e+00
1.671380351807112064e+01,-8.063978519731106687e+00,1.053826409136150488e+02,7.417098386551786993e-01,-1.559708266913590435e+00,3.621128334213588928e+00,4.410405962034619876e+00,5.218124213039329717e+00,5.922449040883594584e+00,6.748073087845587459e+00,7.377412206894113034e+00,8.190153451832173914e+00,8.908976613538833078e+00,9.694862579299998728e+00,1.038697578591097681e+01,1.112333117309550978e+01,1.177119187287714652e+01,1.268597353578264908e+01,1.344403772234829297e+01,1.417020412274067276e+01
1.488944996494008066e+01,-9.180916766741940904e+00,7.908079599383462721e+01,1.254612739197576099e+00,-2.435732751217996928e+00,6.368321061784132375e+00,7.573353905000025144e+00,8.785714695309309263e+00,1.002299201196358425e+01,1.120113632463927900e+01,1.260793627779264803e+01,1.377473951890587323e+01,1.502072717604330165e+01,1.637368109624417301e+01,1.757938123308911926e+01,1.875479119902883340e+01,2.016751471111470906e+01,2.123752919621345114e+01,2.265380070886764230e+01,2.377444250512897739e+01
1.939131031974393338e+01,5.629094443719991681e+00,5.833604899176926040e+01,7.359646132248072181e-01,-1.377633402130834739e+00,3.648617511502046273e+00,4.362387146583333930e+00,5.166535642907143178e+00,5.942464819437676127e+00,6.559418744463653361e+00,7.377118109916577460e+00,8.145809315304306963e+00,8.757835031437750217e+00,9.504197136574001448e+00,1.036161424546444643e+01,1.111188980032871854e+01,1.182028573697035689e+01,1.258272377013297216e+01,1.333078220778370948e+01,1.397509583557373780e+01
1.170084296504970922e+01,1.073878851347064334e+01,1.181784636430312929e+02,6.987172493491820013e-01,-1.319790956936711446e+00,3.439842269455855472e+00,4.206504506050470660e+00,4.956318192875467155e+00,5.589986350632059064e+00,6.384057559314926245e+00,6.924197816572831066e+00,7.658658301618628705e+00,8.436305109555894077e+00,9.020064831191072940e+00,9.698316149855640944e+00,1.042134077001039572e+01,1.123832279232996534e+01,1.193258818628418894e+01,1.262435439060520892e+01,1.321717287445548905e+01
1.347641490177944767e+01,1.013064302517570781e+01,1.140311670750231627e+02,1.367624273255357847e+00,-2.793703546496133061e+00,6.802628286390524970e+00,8.287481744265834394e+00,9.664376024640704443e+00,1.091601070463408796e+01,1.222361255203284536e+01,1.376935271497007385e+01,1.509281911163259160e+01,1.650116435722830843e+01,1.780561355784727695e+01,1.908056136238064227e+01,2.059900501586478327e+01,2.197740308904849726e+01,2.316017497779647982e+01,2.454772479033475463e+01,2.592562505810654372e+01
6.864141705750661515e-01,-4.499967643299601860e+00,8.303734566937465900e+01,4.320231760501003215e-01,-7.764401090434850383e-01,2.221507285117006347e+00,2.675653528803493941e+00,3.062639302698371147e+00,3.500118889323730720e+00,3.874377407221420100e+00,4.332734357437931116e+00,4.678119246826269340e+00,5.087860013736485776e+00,5.516549820645279212e+00,6.042450788580260301e+00,6.520163045125564771e+00,6.965241917757671430e+00,7.299642322178772957e+00,7.804527709461654972e+00,8.280662694249542710e+00
2.099834671097479699e+01,-2.678719611243812193e-01,-1.000927103597150420e+02,8.919883375676210813e-01,-1.821100676383504702e+00,4.436398510059511580e+00,5.276467241930392404e+00,6.203439623022230620e+00,7.157387287671445719e+00,8.030544172239471479e+00,9.016688275853780965e+00,9.821310171083913687e+00,1.067231838012700962e+01,1.152593527848800470e+01,1.246048797280414711e+01,1.337489408704577443e+01,1.429281312973225759e+01,1.507738991070387335e+01,1.606336054395799806e+01,1.699098996964108466e+01
1.858194893668627046e+01,6.067414889972371661e+00,6.755465228888613183e+01,6.952361890235827513e-01,-1.479752937239890098e+00,3.548172658205243746e+00,4.147462353886074204e+00,4.898011117781714496e+00,5.611808534837817497e+00,6.230317919602840426e+00,7.033881720123798864e+00,7.570630490377364907e+00,8.321460296527526168e+00,9.016346153357499560e+00,9.663856432769076577e+00,1.035933365950409701e+01,1.103292639211182724e+01,1.184516630735342169e+01,1.256919149844912553e+01,1.321376683961072906e+01
1.967719881801973969e+01,3.307606154206776061e+00,3.094968898650910738e+00,6.987659904743933614e-01,-1.486772266196359826e+00,3.537862999287772148e+00,4.130153312710870495e+00,4.815208559067682970e+00,5.562433130600998865e+00,6.212665376303570852e+00,6.997462186538315088e+00,7.764618723588654348e+00,8.328674303722042538e+00,9.111027889110689060e+00,9.809543701791168857e+00,1.056928496428993469e+01,1.127025177866070926e+01,1.184210863502571875e+01,1.255814355229924573e+01,1.321605830182395103e+01
2.818254248612763746e-01,4.445632739547354717e+00,3.038325664404547410e+01,4.994211890428550404e-01,-9.039260236766496481e-01,2.439278487574380261e+00,3.082741895463775084e+00,3.397180107087453216e+00,3.974967848122078262e+00,4.480435557127050217e+00,4.973623733450400763e+00,5.510058238855514823e+00,6.022874256496664636e+00,6.395355835574928705e+00,7.027861327449818063e+00,7.534889569058237591e+00,8.008709519714177105e+00,8.395535354530229810e+00,9.045635334794562610e+00,9.488791350263479529e+00
3.264533985324838739e+00,8.327747913642655320e+00,1.146921901713744205e+02,1.376872675398196355e+00,-2.763526536073118489e+00,6.863372389873500623e+00,8.254475727322629908e+00,9.717670193695793657e+00,1.109885506997978055e+01,1.232772293777737005e+01,1.384773670102797638e+01,1.520614998450925270e+01,1.657304393073858861e+01,1.782451996208232359e+01,1.936432276684262987e+01,2.064404270351578319e+01,2.197561334896986907e+01,2.348795275171465491e+01,2.478250757960973871e+01,2.615993601558417225e+01
1.299619292679754246e+01,-1.015070836872877713e+01,-3.252414197223568948e+01,4.358636664969924301e-01,-7.880086771444522187e-01,2.121500802196835345e+00,2.706484362509006925e+00,3.086951949456925526e+00,3.392058017921057100e+00,3.927783389590784324e+00,4.258946165253808758e+00,4.699443366416957701e+00,5.288244201055628757e+00,5.575662540284809232e+00,6.004012279887219528e+00,6.482728170631573583e+00,6.925745891291987810e+00,7.408712621599589987e+00,7.927933972938997265e+00,8.281013346002085385e+00
-3.935735998593674623e-01,-5.986944993290863604e-01,-1.027621081756438883e+02,3.940333515639701800e-01,-8.807706319883028545e-01,2.035321585873526740e+00,2.317815664311668744e+00,2.748196697674192279e+00,3.120101419330095105e+00,3.631619371669234209e+00,3.892083240198326965e+00,4.241992656677109785e+00,4.709460134400401898e+00,5.054818437005020648e+00,5.563469887586416363e+00,5.841067297182666707e+00,6.391187069211150096e+00,6.790175527522908538e+00,7.056205723730418100e+00,7.527711353617092982e+00
4.937213658389328685e+00,-9.931420362128580592e+00,1.097824420082909143e+02,6.943606703314724182e-01,-1.337147889084810748e+00,3.417669254473261642e+00,4.147555741976643340e+00,4.867413800540696833e+00,5.516252744257489127e+00,6.310980329331293603e+00,6.976832777782585815e+00,7.582983450108717882e+00,8.404174433523463605e+00,9.119508422763013655e+00,9.816389759057351228e+00,1.047521970582375239e+01,1.109710712230232055e+01,1.174942006266006267e+01,1.242974919290123026e+01,1.321126717737892520e+01
1.077867005900726838e+01,-1.077193129482854417e+01,-1.166401685633093024e+02,1.972124966263960888e-01,-4.670349027635247730e-01,9.415790865437966284e-01,1.215285273449359771e+00,1.284228241111463831e+00,1.655051418926075657e+00,1.795665475563826607e+00,1.925601695484054465e+00,2.096467975814797047e+00,2.448089065426280797e+00,2.564405000465169060e+00,2.731179028864182623e+00,2.931003523394166699e+00,3.107070358935703158e+00,3.306225212623660425e+00,3.624379332676731735e+00,3.819826155199229856e+00
1.604920030859812385e+00,-6.562769705755307825e+00,-8.789867741863282902e+01,5.030274198887986215e-01,-1.044621365107596622e+00,2.565776360275798140e+00,2.993772744040555711e+00,3.517741453978256327e+00,3.957494399636600324e+00,4.584491843333927896e+00,5.039660750683162327e+00,5.537023696772858550e+00,6.001738605241226487e+00,6.575033138178553394e+00,6.956299542977697925e+00,7.476705261691154014e+00,8.003609662518673673e+00,8.540024977827982866e+00,9.148065620725663649e+00,9.592869223811749890e+00
6.520070905749340895e+00,1.033512503649792791e+01,-6.965846110600423913e+01,6.820785109411456881e-01,-1.374415426515668726e+00,3.444988703271366415e+00,4.192237084491308607e+00,4.827022206814246985e+00,5.517939750117239583e+00,6.229589385598778506e+00,6.820712881564120700e+00,7.415748889662815202e+00,8.254155927594780451e+00,8.919180678970105802e+00,9.617900822226003399e+00,1.013811061146998860e+01,1.087325385775310416e+01,1.150348443069713689e+01,1.224820491346797446e+01,1.300269340801284024e+01
-9.143092693529375481e-02,3.451032083741250478e+00,1.090619724615181383e+02,6.546008009944538353e-01,-1.242920384767466135e+00,3.209691369407943640e+00,3.877293964430267970e+00,4.540142506391736887e+00,5.242908056477300072e+00,5.955676359750008864e+00,6.625483571784871017e+00,7.215980928238389325e+00,7.935026368744664715e+00,8.545916372811790396e+00,9.262414184501910341e+00,9.859955012772841698e+00,1.046608840496094928e+01,1.117372806844907629e+01,1.174585998027331257e+01,1.247697992342380502e+01
1.599747448738155953e+01,-9.507048785228668919e+00,1.179381557000444474e+02,1.054119162764881157e+00,-2.033506270594560572e+00,5.355266830633732766e+00,6.323106658385554191e+00,7.401465936322760619e+00,8.450665028629934739e+00,9.422729274128734289e+00,1.055066964447602018e+01,1.150078514637454141e+01,1.256232388442168535e+01,1.374785537023049464e+01,1.483447060310488297e+01,1.576332292237640864e+01,1.688190202664454631e+01,1.789467550018161290e+01,1.900334732371079838e+01,1.997068336817211076e+01
2.087053413462342633e+01,-9.630480583681447215e-02,-9.434470638292312117e+01,1.067921465400021974e+00,-2.092903007269792948e+00,5.361608087904643938e+00,6.420906775134192834e+00,7.463459811235174435e+00,8.576658164847378529e+00,9.676377337679866741e+00,1.066734100072251756e+01,1.180719370386768574e+01,1.287910603732679604e+01,1.379045343527405798e+01,1.495969773263317038e+01,1.591958859527633230e+01,1.711295661150077052e+01,1.824965650295077779e+01,1.932121488305989843e+01,2.034896151972909095e+01
1.018119903966131723e+01,1.099041032301173182e+01,1.208219476981694953e+02,1.635179083402181488e-01,-3.621996314571972464e-01,8.318115870104992871e-01,9.592285232722729260e-01,1.088282194587132823e+00,1.373952640446624462e+00,1.452178196699594359e+00,1.711254870751705681e+00,1.803666568308873952e+00,2.052576954737574955e+00,2.119418966745672872e+00,2.348716016342430546e+00,2.518357372773234459e+00,2.544968446542613005e+00,2.846743635557332119e+00,2.874413092322676722e+00,3.049425476677301905e+00
2.114891042432741841e+01,-2.958182963169021740e+00,-1.301848431307134035e+02,7.970545477456635330e-01,-1.529327099514234289e+00,3.930274032421269048e+00,4.705833423320077813e+00,5.522576102611264304e+00,6.463612942511725912e+00,7.159215370708619908e+00,7.877077467812419798e+00,8.708413714400998984e+00,9.569751151706697101e+00,1.034253164157467708e+01,1.107688516636465259e+01,1.192220563606572981e+01,1.281272937405666212e+01,1.347148344121061037e+01,1.442707534908389810e+01,1.508518445720961765e+01
8.598083472382793246e+00,1.066777920181218420e+01,1.143902987076150026e+02,1.141823889194669039e+00,-2.340853140385068087e+00,5.650210843636847002e+00,6.769844676948040707e+00,7.971390482590673621e+00,9.096767161946507585e+00,1.030066280285823943e+01,1.141282200976814210e+01,1.265093099870749072e+01,1.367045084614972161e+01,1.486853065850087496e+01,1.606512223335003853e+01,1.707543201682910805e+01,1.836547870813072691e+01,1.949826711707940774e+01,2.053140990215725381e+01,2.172440953436218436e+01
1.489384429898514028e+01,-9.440608950290540591e+00,7.794564188324952170e+01,4.200519470763595664e-01,-8.230219513821046551e-01,2.135030649223953692e+00,2.525721258223923460e+00,3.037726835310217588e+00,3.261768503714682854e+00,3.806724436620755103e+00,4.217594433512338092e+00,4.524413619754968252e+00,5.135275288165755292e+00,5.464739490028512670e+00,5.782362534310032665e+00,6.376317558264904761e+00,6.722732302649260916e+00,7.041367877274768539e+00,7.600690559975799232e+00,7.922123290161680487e+00
7.117436002570824094e+00,-1.120234002199104317e+01,6.647264043930937305e+01,2.436183644977331642e-01,-5.813367443183972139e-01,1.199637539795392005e+00,1.362832112598525880e+00,1.622028650879280720e+00,1.921427744962934003e+00,2.159419293037964760e+00,2.467205625978015959e+00,2.690466434967124787e+00,2.943368383019343781e+00,3.257021972739720272e+00,3.504929688740869853e+00,3.651665120669497444e+00,3.809437883988625373e+00,4.089034090057929838e+00,4.381405937844538911e+00,4.717453497802454265e+00
1.426847880701680360e+01,1.009453919150775292e+01,1.185846374395889313e+02,9.790264920406076543e-01,-1.882358071391784238e+00,4.905188875936039139e+00,5.774274136438145355e+00,6.758319926988876958e+00,7.746219960934505266e+00,8.886788628124348222e+00,9.736105708880952392e+00,1.074209683812556904e+01,1.170187541773854001e+01,1.266256389057157605e+01,1.370225094126820053e+01,1.473237068099376756e+01,1.576018759852287410e+01,1.672088676557887865e+01,1.769149386414998659e+01,1.863878470342792326e+01
1.902997259496741833e+01,7.261333251976661352e+00,9.369798043930050824e+01,6.174298802646130957e-01,-1.207619424015460963e+00,3.015449526014033932e+00,3.762134496161944064e+00,4.322090186685636048e+00,4.991136319149439338e+00,5.489575695122165477e+00,6.138905922259639603e+00,6.870131269557091969e+00,7.475746331650190868e+00,8.113535101818900586e+00,8.618201684615705460e+00,9.179125613407212114e+00,9.977823734066104677e+00,1.058106366407056242e+01,1.106951273567952221e+01,1.169277175571553684e+01
8.959388110068184474e+00,1.146580821889035029e+01,1.055096130968670849e+02,8.996185092535348149e-01,-1.850722822412419477e+00,4.468238612623202322e+00,5.400310756792212175e+00,6.362517102892387477e+00,7.170681911585511159e+00,8.156480417123979976e+00,8.926680056188567747e+00,9.915552071810338930e+00,1.083319012743900522e+01,1.164302316663933112e+01,1.250137700719222877e+01,1.358733746638344897e+01,1.445449521697267592e+01,1.532591633555193589e+01,1.621742412456867655e+01,1.713695814837654652e+01
7.536063084791890354e+00,-1.079113900750235722e+01,4.026681304134984174e+01,5.446724915552568769e-01,-1.118118386656401508e+00,2.735562369753982814e+00,3.340756172231786447e+00,3.911394608746460833e+00,4.382304697093965196e+00,4.846949221217911941e+00,5.437523875523853079e+00,5.973726887740431479e+00,6.465361331801959821e+00,7.160237165403740001e+00,7.557313506368526390e+00,8.194985365493792528e+00,8.655109193628145903e+00,9.318894025291374561e+00,9.743033006947044328e+00,1.034363996684825615e+01
2.010135841455361572e+01,1.850785684901738337e+00,-3.716660484464022574e+01,1.093583495470421107e+00,-2.188063815564507575e+00,5.514871197924177793e+00,6.530731098522369216e+00,7.613367358763611037e+00,8.835352975572197565e+00,9.809371977538667409e+00,1.088035485908458355e+01,1.207905334216409798e+01,1.303750809144523792e+01,1.413012238645828766e+01,1.521323552679283075e+01,1.642717421588345417e+01,1.741238915665937981e+01,1.856958507037155925e+01,1.976533347642691396e+01,2.085692002453280836e+01
1.453121477218184410e+00,-6.897086810271976454e+00,-1.021664369137657644e+02,1.090153735635852161e+00,-2.122153517870327910e+00,5.489030336808183641e+00,6.623255169042459478e+00,7.671863332280858039e+00,8.811379736938803831e+00,9.816773396768061488e+00,1.081895384826433038e+01,1.191318791438954428e+01,1.312081793007418185e+01,1.426966942693914397e+01,1.521044636325535926e+01,1.627932700602090677e+01,1.752041165283434410e+01,1.863026145483638274e+01,1.970560901920249819e+01,2.076167985803785143e+01
-5.471109379635361591e-01,-1.545152771372680478e+00,-4.803275059956349935e+01,5.382863955316347093e-01,-1.079107591984950876e+00,2.612650808721386664e+00,3.312249140325690622e+00,3.741780314469552948e+00,4.331150865656405280e+00,4.892158972978052134e+00,5.427563599134083816e+00,6.003262528849742985e+00,6.507126173866399910e+00,6.984998200296398174e+00,7.513500716311342309e+00,8.051889526802231245e+00,8.547452412862282856e+00,9.112514115215519794e+00,9.594801225993563776e+00,1.028271901664217047e+01
9.728199944100644814e+00,-1.051401719130595325e+01,-9.080192761564194370e+01,9.718564749779161627e-01,-1.911531078590880117e+00,4.870281556699949554e+00,5.849416830989269123e+00,6.752696571829671868e+00,7.795648932487291738e+00,8.824340864184758715e+00,9.738255726332750939e+00,1.063165552921501877e+01,1.168323112573544620e+01,1.264070659180640277e+01,1.361617273376958615e+01,1.455143585834032827e+01,1.550916362070744192e+01,1.647501689562800564e+01,1.759288408512897917e+01,1.836984384178780516e+01
1.947558271493498694e+01,-5.118711622098992997e+00,-4.979002661808609531e+01,9.079091639844059092e-01,-1.914385520768593807e+00,4.571720853318236522e+00,5.428735704116992800e+00,6.425674365009355959e+00,7.322749856970758309e+00,8.123553588407110837e+00,9.071093419529759672e+00,1.003603329165733804e+01,1.082432749999473032e+01,1.171244633518773348e+01,1.261798642201759790e+01,1.366891162300000850e+01,1.460091031772919834e+01,1.547145257412280728e+01,1.636893445994654428e+01,1.728487449686004140e+01
-4.452369732529977142e-01,-1.843372137775442621e+00,-1.908210868494810342e+01,6.727694989985324447e-01,-1.391602013027835927e+00,3.432368327643674721e+00,4.031940746600224834e+00,4.663558404494373200e+00,5.450723637282839817e+00,6.145886375864606954e+00,6.694374387664494108e+00,7.354772906377247566e+00,8.082250697347705071e+00,8.723370700729274674e+00,9.361966655566126505e+00,1.017993955153857755e+01,1.084631934621426730e+01,1.145746971936900316e+01,1.217910505115573194e+01,1.271971999874709347e+01
1.812528699689331546e+01,7.610770518454473610e+00,9.720700697065319673e+01,4.438682214192871123e-01,-8.506936030964822315e-01,2.192854105272961096e+00,2.621829924910689780e+00,3.039110943814627319e+00,3.634661932255122352e+00,3.968035352505160596e+00,4.460575673615893244e+00,4.882713724679772938e+00,5.232131556283063922e+00,5.817021208535280152e+00,6.248860294229195311e+00,6.589346009458430409e+00,7.107203972186588281e+00,7.626115234479462046e+00,7.924074698612665557e+00,8.454169692479359455e+00
-1.200759418206574836e+00,-2.100709912026694326e+00,-9.511605788434511766e+00,3.746758074773326452e-01,-6.502175267911793899e-01,1.934891372792659103e+00,2.298319788492079407e+00,2.669281906924020564e+00,3.012632134643155712e+00,3.405126529934074942e+00,3.677902605739781006e+00,4.075725190659074570e+00,4.489000113310212647e+00,4.867613005998635778e+00,5.296497023440477570e+00,5.547429522741936125e+00,6.065437827874749388e+00,6.422855979342024568e+00,6.779287017277662919e+00,7.132606320854859128e+00
1.332096674473728903e+01,-9.748979442792716554e+00,-6.416318370631366008e+00,8.188571714616610375e-01,-1.627774117565594869e+00,3.994327788782066957e+00,4.942460694189914072e+00,5.732931975333573682e+00,6.519279913632652246e+00,7.417960029814002709e+00,8.092466125403486643e+00,8.971425883559952297e+00,9.771844981461322632e+00,1.069604468349138138e+01,1.155302144617901838e+01,1.220033412988390431e+01,1.305534712195380109e+01,1.395455054415797136e+01,1.464810268924969527e+01,1.555908755425509327e+01
8.891743654507006767e+00,-1.060856240993960142e+01,-5.062153327555449778e+01,8.407737545743710905e-01,-1.736267935190597189e+00,4.218617878544415944e+00,5.069481776444271226e+00,5.936623299560118028e+00,6.751005997569555106e+00,7.521400177887643146e+00,8.493842605416244140e+00,9.149281422379271334e+00,1.011711221685602169e+01,1.083370796996728203e+01,1.186081648472959138e+01,1.265219110517912782e+01,1.339092438962970988e+01,1.429247642309557165e+01,1.523010805128569345e+01,1.601697902661611295e+01
2.365466756443299623e+00,-7.463258155792128257e+00,-1.117708282875361050e+02,1.006027897834179535e-01,-1.683873849037832160e-01,4.339339293010093801e-01,5.796418970150261085e-01,6.759268820146283607e-01,8.987986993007125447e-01,9.766363040807063411e-01,1.067221391271886421e+00,1.081101425684992900e+00,1.278008226008239712e+00,1.224440227208897447e+00,1.312201636674378724e+00,1.436064247618359602e+00,1.532910987676964876e+00,1.774612337657113015e+00,1.845319623145736720e+00,1.812478237464701269e+00
1.865164017830515775e+00,6.694814756089684238e+00,-6.931571752009959653e+01,8.360574135879562663e-01,-1.590081908799043209e+00,4.090581526186714001e+00,5.080677907181510911e+00,5.922281636500023261e+00,6.641287148294837017e+00,7.588501165819747207e+00,8.325263870206226713e+00,9.233647002477383126e+00,9.984322744186181708e+00,1.083342114380718613e+01,1.170276991434865010e+01,1.258768533135310541e+01,1.344420884839779973e+01,1.417259448395977017e+01,1.495738982847215404e+01,1.590882558486125653e+01
2.049708809555312428e+01,-4.564203621600071870e+00,-9.290956905556573986e+01,3.394589116600242873e-01,-6.233910006682785720e-01,1.696799826207570971e+00,2.040586228660708823e+00,2.399145775750482823e+00,2.732861794600405680e+00,3.132351084011142373e+00,3.355275231904474964e+00,3.678617442697900142e+00,4.027193312434000028e+00,4.362770389874714105e+00,4.803659109610554978e+00,5.158666196137423832e+00,5.355652110249652154e+00,5.826617542849020559e+00,6.159735859562217364e+00,6.506047314476826493e+00
-5.268553499131023443e-02,-3.539790913233637148e+00,1.091386881324147851e+02,4.153367560133135461e-01,-9.044061849378419726e-01,2.034982949742281111e+00,2.461247927434222493e+00,2.983455715629011795e+00,3.284184758221954326e+00,3.661002697016521701e+00,4.169850413294717839e+00,4.648086639444639623e+00,5.019854779545621426e+00,5.403402838557035182e+00,5.876127467424046458e+00,6.318114292997560000e+00,6.619873160028650005e+00,7.082360637124844871e+00,7.536616758983750053e+00,7.855305127681203814e+00
1.719635391020203130e+01,8.000442711614978109e+00,9.951936083212100925e+01,8.759870552292574608e-01,-1.782148600645347303e+00,4.333663153908323018e+00,5.177921439824670458e+00,6.144158189843035522e+00,6.934538119394611400e+00,7.863475878622233850e+00,8.816842152358697504e+00,9.666923490323751977e+00,1.055350703283034086e+01,1.139265404093329082e+01,1.236009673984514379e+01,1.316511103277654549e+01,1.404752810681428343e+01,1.487298061976019525e+01,1.572582860887753853e+01,1.667830033410411161e+01
1.390375666438473701e+01,-9.605908625001346124e+00,2.771341906492911633e+01,6.951928018748485538e-01,-1.417425495794414569e+00,3.495832265874706746e+00,4.099487892875370854e+00,4.778594017423780649e+00,5.655149040894508872e+00,6.285052804840261409e+00,7.019960599573225046e+00,7.602291898853884788e+00,8.323808324754029542e+00,8.980926138757928001e+00,9.693752986465849375e+00,1.046879432243096808e+01,1.120134460752590044e+01,1.172837117047962963e+01,1.243524638331839860e+01,1.315221495418022357e+01
-4.222748178852970824e-01,-2.180390739722874560e+00,1.299716131125244978e+01,1.092652949904185267e+00,-2.098405805112484313e+00,5.418822248226970117e+00,6.547813136389444288e+00,7.663442266943778058e+00,8.828733620928872483e+00,9.907095653905040322e+00,1.096155437475547245e+01,1.198704289684071078e+01,1.314378329498394216e+01,1.412445108607507471e+01,1.521348641778059196e+01,1.630486949602370217e+01,1.742698912982639214e+01,1.852970395602775611e+01,1.958672494979204970e+01,2.068248018916158060e+01
2.799568615879199918e+00,8.695177053929313615e+00,1.260109844648788027e+02,1.115990021925509446e+00,-2.254936009025969579e+00,5.549595845589641030e+00,6.764063124809044147e+00,7.840355825073508811e+00,8.957885894032621366e+00,1.005607827590457326e+01,1.121150654722393547e+01,1.234575076170845520e+01,1.348647367212032933e+01,1.453273000541840254e+01,1.554835153199738862e+01,1.668242215953266694e+01,1.777965829120127239e+01,1.890523900891708919e+01,2.005889402964890422e+01,2.127366239947124882e+01
5.960463126981088600e+00,-1.076103757615738665e+01,1.257611587677206728e+02,2.885404746837509360e-01,-5.744788228116427531e-01,1.412512055420257484e+00,1.728405411004955372e+00,2.109608615568003831e+00,2.305096633687813146e+00,2.692563861889475163e+00,2.888732230047207583e+00,3.106281340432494265e+00,3.427135524851379511e+00,3.684986841953935777e+00,4.124538485466856308e+00,4.304506969598514310e+00,4.598444522214298225e+00,4.992437309926442524e+00,5.287035595747212824e+00,5.478663593801819331e+00
1.806832639552219177e+00,-7.372557634944731930e+00,-1.204616205448881345e+02,4.408616394007723316e-01,-9.088227812414766404e-01,2.213915567837074327e+00,2.563861633471381740e+00,3.031146542732976013e+00,3.539623119144473584e+00,3.941865692217327855e+00,4.502346088168184934e+00,4.835745846161468187e+00,5.230156475417518713e+00,5.676626364938466729e+00,6.146645151142550390e+00,6.530521468523002859e+00,7.114981117307004332e+00,7.589962792613395237e+00,7.862061034652359837e+00,8.333974346674427380e+00
7.845999996766959583e+00,-1.048728212967845685e+01,2.140875159442323294e+01,7.551363675575371026e-01,-1.413905315128672013e+00,3.863214292531567562e+00,4.546890070795015504e+00,5.287766014365949729e+00,6.130374265251267829e+00,6.844858483560249951e+00,7.534943578255242080e+00,8.379407222460226734e+00,9.020519469464883144e+00,9.797303192227081681e+00,1.059374630008480977e+01,1.125057587464665154e+01,1.208675494722804800e+01,1.291463594412293148e+01,1.353008508325494041e+01,1.426666869467500476e+01
